29501877T,427657313 427659046 427659613 427659194 427659081 427659362 427659009 427657282 427658271 427657749 427657700 427657676 427659522
29501877F,427659522 427657676 427657700 427657749 427658271 427657282 427659009 427659362 427659081 427659194 427659613 427659046 427657313
29501878T,428550596 6626760775 428550675 3599356953 428550530 428550591 428550648 428550511 428550618 428550502 428550578 428550586
29501878F,428550586 428550578 428550502 428550618 428550511 428550648 428550591 428550530 3599356953 428550675 6626760775 428550596
29501879T,414408719 414408100 414463779 414471266 414469848 414468007 414466492 414465029 414463465 414461677 414460737 414455941 414436106 414465755 414450875 414449430 414447691 414465326 414445171 414443241 414442229 414433089 414441210 414442531 414443608 414459871 427653089 427654122 427653014 427652769 427653939 427652654 427652835
29501879F,427652835 427652654 427653939 427652769 427653014 427654122 427653089 414459871 414443608 414442531 414441210 414433089 414442229 414443241 414445171 414465326 414447691 414449430 414450875 414465755 414436106 414455941 414460737 414461677 414463465 414465029 414466492 414468007 414469848 414471266 414463779 414408100 414408719
29501880T,427761013 427757882 427758836 427759898 427761501 427759259 427760284 427761326 3800151456 427761298 427760272
29501880F,427761298 427760272 427756971 427760649 3800151455 427760736 427760284 427759259 427761501 427759898 427758836 427757882 427761013
29501881T,427757700 427758544 427758616 427761011
29501881F,427761011 427758616 427758544 427757700
29501882T,427653088 427653027 427711406 427653817 427652929 427654052 427653655 427653887 427654136 427652826 427652930 427711418 427652600
29501882F,427652600 427711418 427652930 427652826 427654136 427653887 427653655 427654052 427652929 427653817 427711406 427653027 427653088
29501885T,427657823 427658675 427658207 427659608 427659910 427657564 427658387
29501885F,427658387 427657564 427659910 427659608 427658207 427658675 427657823
29501886T,427658368 427658381 427659444 427658104 427657679 427659780 427659721 427659296 427658892 427659282 427657929 427659664 427657418 427657571 427658822
29501886F,427658822 427657571 427657418 427659664 427657929 427659282 427658892 427659296 427659721 427659780 427657679 427658104 427659444 427658381 427658368
29501887T,427782078 427761300 427757976 427760942 427761065 427760345 427760728 427756675 427758730 427760794 427760251 427757613
29501887F,427757613 427760251 427760794 427758730 427756675 427760728 427760345 427761065 427760942 427757976 427761300 427782078
29501892T,427657183 427657339 281309526
29501892F,281309526 427657339 427657183
29501893T,428550519 428550623 428550543 428550516 428550674 428550608 428550507 428550607 428550582 428550496 428550503 428550513 428550518 428550584 428550563 277490791
29501893F,277490791 428550563 428550584 428550518 428550513 428550503 428550496 428550582 428550607 428550507 428550608 428550674 428550516 428550543 428550623 428550519
29501896T,427658996 427659407 427658365 427657248 427659712 427658829 427659052 427657825 427659046 427657313
29501896F,427657313 427659046 427657825 427659052 427658829 427659712 427657248 427658365 427659407 427658996
29501897T,427658996 427659407 427657195 427657183 427657339
29501897F,427657339 427657183 427657195 427659407 427658996
29501898T,428551519 428551561 428551465 428551474 428551509 428551544 428551485 428551493 428551536
29501898F,428551536 428551493 428551485 428551544 428551509 428551474 428551465 428551561 428551519
29501900T,2895464962 281308180 2895464963 427659054 427659435 427658835 427657339 427657183
29501900F,427657183 427657339 427658835 427659435 427659054 2895464963 281308180 2895464962
29501901T,2895464962 281308180 427659012
29501901F,427659012 281308180 2895464962
29501903T,427658096 427659789 427658773 427658792 427658675 427657823
29501903F,427657823 427658675 427658792 427658773 427659789 427658096
29501904T,427658096 427659789 427657304 427657463 427658877 427658841 427657202 427657557 427658812 427658381 427658368
29501904F,427658368 427658381 427658812 427657557 427657202 427658841 427658877 427657463 427657304 427659789 427658096
29501905T,428551534 428551477 428551469 428551519 428551561
29501905F,428551561 428551519 428551469 428551477 428551534
29501906T,841346384 427760128 427759939 427757618
29501906F,427757618 427759939 427760128 841346384
29501908T,427659008 427659643 427658302 427657300 427658241 427659518 427659731 427658992 427657172 427658527 427658859 427659447 427657393 427658906 427659039 427658705 427657206 427659611
29501908F,427659611 427657206 427658705 427659039 427658906 427657393 427659447 427658859 427658527 427657172 427658992 427659731 427659518 427658241 427657300 427658302 427659643 427659008
29501909T,427659643 427659008 427659809 427658758 427657313 427659046
29501909F,427659046 427657313 427658758 427659809 427659008 427659643
29501910T,428550663 428550555 428550623 428550519
29501910F,428550519 428550623 428550555 428550663
29501911T,428550663 428550555 428550610
29501911F,428550610 428550555 428550663
29501913T,427653329 427653109 427711416 427652600 427711418
29501913F,427711418 427652600 427711416 427653109 427653329
29501916T,427657575 427659036 427658989 427659890 427657997 427659754 427657968 2895464962 281308180
29501916F,281308180 2895464962 427657968 427659754 427657997 427659890 427658989 427659036 427657575
29501917T,427657575 427659036 427657223 427658909 427658575 427657682 427659752 427659897 427657412 427658332 427658282 427658329 427657409 427659001 427657453 427659428 427659571 427657823 427658675
29501917F,427658675 427657823 427659571 427659428 427657453 427659001 427657409 427658329 427658282 427658332 427657412 427659897 427659752 427657682 427658575 427658909 427657223 427659036 427657575
29501918T,1502631600 428550609 276550229
29501918F,276550229 428550609 1502631600
29501919T,276550195 276550194 276550219 276550218 276550217 276550216 276550215 276550214 276550213 276550212
29501919F,276550212 276550213 276550214 276550215 276550216 276550217 276550218 276550219 276550194 276550195
29501920T,276550194 276550195 276550196
29501920F,276550196 276550195 276550194
29501923T,427657745 427658464 427657829 427658670 427657347 427659880 427658368 427658381
29501923F,427658381 427658368 427659880 427657347 427658670 427657829 427658464 427657745
29501924T,427760703 427757700 427758544
29501924F,427758544 427757700 427760703
29501927T,276550184 44260963 276550182 276550181 276550180 276550179 276550178 276550177 276550176 276550205
29501927F,276550205 276550176 276550177 276550178 276550179 276550180 276550181 276550182 44260963 276550184
29501928T,276550184 44260963 2378601442 44258254 2378601447
29501928F,2378601447 44258254 2378601442 44260963 276550184
29501929T,1376424642 427760556 427758624
29501929F,427758624 427760556 1376424642
29501931T,44264890 33539427 276553829 249642599 1502629647
29501931F,1502629647 249642599 276553829 33539427 44264890
29501932T,427657492 427658662 427659908 427658096 427659789
29501932F,427659789 427658096 427659908 427658662 427657492
29501933T,427657464 427659894 427658148 427657575 427659036
29501933F,427659036 427657575 427658148 427659894 427657464
29501934T,427659894 427657464 427658781 427657363 427657492 427658662
29501934F,427658662 427657492 427657363 427658781 427657464 427659894
29501935T,428550631 428550605 428550662 428550626 428550633 428550668 428550667 428550615 428550609 1502631600
29501935F,1502631600 428550609 428550615 428550667 428550668 428550633 428550626 428550662 428550605 428550631
29501936T,428550631 428550605 428550676 428550665 428550657 428550581 428550564 428550646 428550600 428550613 428550514 428550572 428550561 277490765 44269890
29501936F,44269890 277490765 428550561 428550572 428550514 428550613 428550600 428550646 428550564 428550581 428550657 428550665 428550676 428550605 428550631
29501937T,276550192 276550193 277490042 276550194 276550195
29501937F,276550195 276550194 277490042 276550193 276550192
29501940T,427658987 427658473 427658136 427657745 427658464
29501940F,427658464 427657745 427658136 427658473 427658987
29501942T,427659268 427657535 427659008 427659643
29501942F,427659643 427659008 427657535 427659268
29501944T,427760634 427761427 1376407056 427761127 1376407062 427761177 427758444
29501944F,427758444 427761177 1376407062 427761127 1376407056 427761427 427760634
29501945T,427659030 427657446 427659459 427658868 427659033 427658401 427658876 427659153 427659405 427658976 427657741 427658907 427657391 427658987 427658473 427658136 427657745 427658464
29501945F,427658464 427657745 427658136 427658473 427658987 427657391 427658907 427657741 427658976 427659405 427659153 427658876 427658401 427659033 427658868 427659459 427657446 427659030
29501947T,427758600 427759813 427756856 427758312 427756740 2824583178 59834168 427761108
29501947F,427761108 59834168 2824583178 427756740 427758312 427756856 427759813 427758600
29501949T,427758241 427760408 1376407057 427756689 2807684936
29501949F,2807684936 427756689 1376407057 427760408 427758241
29501950T,276550191 276550206 276550207 276550208 276550209 276550210 276550211 276550212 276550213
29501950F,276550213 276550212 276550211 276550210 276550209 276550208 276550207 276550206 276550191
29501951T,276550206 276550191 276550192 276550193
29501951F,276550193 276550192 276550191 276550206
29501952T,276550206 276550191 277490958 277490957 276550190 276550189 276550188 276550187 276550186 276550185 276550184 44260963
29501952F,44260963 276550184 276550185 276550186 276550187 276550188 276550189 276550190 277490957 277490958 276550191 276550206
29501953T,427659718 427659548 427657316 427658662 427657492
29501953F,427657492 427658662 427657316 427659548 427659718
29501954T,427761251 427760634 427761427
29501954F,427761427 427760634 427761251
29501955T,2334072285 277490664 277490441 428550586
29501955F,428550586 277490441 277490664 2334072285
29501959T,427760334 427760703 427760913 427760859 427760377 427760420 427757631 427758490 427757379 427758937 427759137 427758457 427759269 427760876 427760827 427758819 427761011 427758616
29501959F,427758616 427761011 427758819 427760827 427760876 427759269 427758457 427759137 427758937 427757379 427758490 427757631 427760420 427760377 427760859 427760913 427760703 427760334
29501960T,427760334 427760703 427757700
29501960F,427757700 427760703 427760334
29501962T,2895463175 427658394 501650270 281308180 2895464963 427659054 427659435 427658835 427657339 427657183 427657195 427659407 427658996
29501962F,427658996 427659407 427657195 427657183 427657339 427658835 427659435 427659054 2895464963 281308180 501650270 427658394 2895463175
29501964T,427659030 427657446 427659459 427658868 427659033 427658401 427658876 427659153 427659405 427658976 427657741 427658907 427657391 427658987 427658473
